cultivo,anio,mes,grupo,superficie_sembrada_ha,superficie_cosechada_ha,produccion_t,rendimiento_kg_ha,precio_chacra_soles_kg,precipitacion_mm,temp_max_c,temp_min_c
platano,2022,3,B,,,237.79999999999998,,1.1924306139613121,0.0423774813895781,33.01318304507825,17.14057441741253
platano,2022,4,B,,,231.57999999999998,,1.1826064426979876,0.00244555424990205,31.55768280174722,14.813744153904292
platano,2022,5,B,,,230.90000000000003,,1.1732351667388476,0.0022125351157609,28.782242610184774,11.549609665921906
platano,2022,6,B,,,199.8,,1.17987987987988,0.0046049840933191505,25.625561616376636,9.91502079657103
platano,2022,7,B,,,212.01999999999998,,1.1808414300537684,0.0059933842761166495,24.576227965695217,9.570422931188329
platano,2022,8,B,,,207.50000000000003,,1.1592771084337348,0.0028811690102011995,25.53867602564971,9.637504522840342
platano,2022,9,B,,,210.18,,1.18917118660196,0.0054668615984405,27.214289666811922,10.348455904937417
platano,2022,10,B,,,222.59999999999997,,1.1832794249775382,0.0010604647354310998,28.768127396279702,11.397505622455661
platano,2022,11,B,,,227.97,,1.1810282054656314,0.00226729921410765,29.699171256039094,12.761856445020438
platano,2022,12,B,,,236.04999999999998,,1.284795594153781,0.008152268678215351,30.936590266283257,14.912426984240518
platano,2023,1,B,,,220.75,,1.2714382785956966,0.0672821744716048,31.97127306004451,16.892591757252685
platano,2023,2,B,,,226.62,,1.4701085517606565,0.06510014539852604,32.8914658459493,17.667667703696974
platano,2023,3,B,,,238.85000000000002,,1.4658362989323843,0.0423774813895781,33.01318304507825,17.14057441741253
platano,2023,4,B,,,232.1,,1.2856958207669111,0.00244555424990205,31.55768280174722,14.813744153904292
platano,2023,5,B,,,228.70000000000002,,1.2774376912986443,0.0022125351157609,28.782242610184774,11.549609665921906
platano,2023,6,B,,,209.65,,1.2884092535177678,0.0046049840933191505,25.625561616376636,9.91502079657103
platano,2023,7,B,,,216.86,,1.1916997141012635,0.0059933842761166495,24.576227965695217,9.570422931188329
platano,2023,8,B,,,208.3,,1.285597695631301,0.0028811690102011995,25.53867602564971,9.637504522840342
platano,2023,9,B,,,215.85,,1.292698633310169,0.0054668615984405,27.214289666811922,10.348455904937417
platano,2023,10,B,,,224.08,,1.2909898250624778,0.0010604647354310998,28.768127396279702,11.397505622455661
platano,2023,11,B,,,230.95999999999998,,1.4302433321787322,0.00226729921410765,29.699171256039094,12.761856445020438
platano,2023,12,B,,,269.08,,1.459902259551063,0.008152268678215351,30.936590266283257,14.912426984240518
páprika,2020,1,A,3.0,21.0,146.7,6985.714285714285,5.599379686434901,0.0672821744716048,31.97127306004451,16.892591757252685
páprika,2020,2,A,1.0,34.6,238.85,6903.179190751444,5.384425371572117,0.06510014539852604,32.8914658459493,17.667667703696974
páprika,2020,3,A,4.0,35.9,238.65,6647.632311977716,5.182434527550807,0.0423774813895781,33.01318304507825,17.14057441741253
páprika,2020,4,A,0.0,15.0,96.14,6409.333333333334,5.580819638027876,0.00244555424990205,31.55768280174722,14.813744153904292
páprika,2020,5,A,19.0,78.0,456.04999999999995,5846.794871794871,5.829174432628001,0.0022125351157609,28.782242610184774,11.549609665921906
páprika,2020,6,A,0.0,1.0,5.7,5700.0,5.0,0.0046049840933191505,25.625561616376636,9.91502079657103
páprika,2020,7,A,20.0,3.0,15.3,5100.000000000001,5.359477124183006,0.0059933842761166495,24.576227965695217,9.570422931188329
páprika,2020,9,A,28.0,4.0,20.8,5200.0,4.2,0.0054668615984405,27.214289666811922,10.348455904937417
páprika,2020,10,A,51.0,4.0,21.6,5400.0,4.2,0.0010604647354310998,28.768127396279702,11.397505622455661
páprika,2020,11,A,54.5,15.0,97.9,6526.666666666667,6.5,0.00226729921410765,29.699171256039094,12.761856445020438
páprika,2021,2,A,49.0,86.0,540.9300000000001,6289.883720930234,5.494940195589078,0.06510014539852604,32.8914658459493,17.667667703696974
páprika,2021,3,A,59.5,25.0,151.14,6045.599999999999,5.468148736271008,0.0423774813895781,33.01318304507825,17.14057441741253
páprika,2021,4,A,33.0,51.0,310.37,6085.686274509804,5.689855656152333,0.00244555424990205,31.55768280174722,14.813744153904292
páprika,2021,5,A,6.0,34.0,242.69,7137.941176470588,5.312629280151635,0.0022125351157609,28.782242610184774,11.549609665921906
páprika,2021,6,A,0.0,74.0,485.67400000000004,6563.1621621621625,5.472029962485124,0.0046049840933191505,25.625561616376636,9.91502079657103
páprika,2021,7,A,8.0,45.5,258.78,5687.472527472527,5.4280431254347326,0.0059933842761166495,24.576227965695217,9.570422931188329
páprika,2021,8,A,34.0,88.0,526.309,5980.784090909091,5.804975784187616,0.0028811690102011995,25.53867602564971,9.637504522840342
páprika,2021,9,A,68.0,43.0,249.1,5793.023255813953,6.142513046969088,0.0054668615984405,27.214289666811922,10.348455904937417
páprika,2021,10,A,75.0,6.0,32.6,5433.333333333334,6.5,0.0010604647354310998,28.768127396279702,11.397505622455661
páprika,2021,12,A,17.0,18.0,117.35,6519.444444444444,5.8609288453344695,0.008152268678215351,30.936590266283257,14.912426984240518
páprika,2022,1,A,89.0,15.0,89.85,5989.999999999999,6.7,0.0672821744716048,31.97127306004451,16.892591757252685
páprika,2022,2,A,68.0,53.0,311.63,5879.811320754717,6.44716490710137,0.06510014539852604,32.8914658459493,17.667667703696974
páprika,2022,3,A,140.0,33.0,190.1,5760.606060606061,6.218200946870068,0.0423774813895781,33.01318304507825,17.14057441741253
páprika,2022,4,A,19.0,34.0,250.7,7373.529411764705,6.04479457518947,0.00244555424990205,31.55768280174722,14.813744153904292
páprika,2022,5,A,57.0,57.0,338.1,5931.578947368421,6.946583850931676,0.0022125351157609,28.782242610184774,11.549609665921906
páprika,2022,6,A,5.0,79.0,540.65,6843.670886075949,7.365439748450939,0.0046049840933191505,25.625561616376636,9.91502079657103
páprika,2022,7,A,12.0,140.0,859.27,6137.642857142857,7.379468618711232,0.0059933842761166495,24.576227965695217,9.570422931188329
páprika,2022,8,A,10.0,39.0,276.0,7076.923076923076,5.668840579710144,0.0028811690102011995,25.53867602564971,9.637504522840342
páprika,2022,9,A,78.0,19.0,139.86,7361.052631578948,9.866237666237666,0.0054668615984405,27.214289666811922,10.348455904937417
páprika,2022,10,A,33.0,61.0,421.78999999999996,6914.590163934426,7.886566774935395,0.0010604647354310998,28.768127396279702,11.397505622455661
páprika,2022,11,A,39.0,11.0,73.9,6718.181818181819,8.840324763193504,0.00226729921410765,29.699171256039094,12.761856445020438
páprika,2022,12,A,18.0,49.0,308.42,6294.285714285715,10.83175539848259,0.008152268678215351,30.936590266283257,14.912426984240518
páprika,2023,1,A,74.5,93.0,623.5300000000001,6704.62365591398,15.079258415793946,0.0672821744716048,31.97127306004451,16.892591757252685
páprika,2023,2,A,106.5,15.0,87.52,5834.666666666666,15.0,0.06510014539852604,32.8914658459493,17.667667703696974
páprika,2023,3,A,62.0,100.0,635.95,6359.500000000001,13.629609246009906,0.0423774813895781,33.01318304507825,17.14057441741253
páprika,2023,4,A,115.0,54.5,395.88,7263.853211009174,13.555622916035162,0.00244555424990205,31.55768280174722,14.813744153904292
páprika,2023,5,A,63.0,76.0,630.5,8296.052631578947,12.057890563045202,0.0022125351157609,28.782242610184774,11.549609665921906
páprika,2023,6,A,33.0,43.0,235.72000000000003,5481.86046511628,9.552732054980485,0.0046049840933191505,25.625561616376636,9.91502079657103
páprika,2023,7,A,8.0,93.0,484.5,5209.677419354839,11.643962848297214,0.0059933842761166495,24.576227965695217,9.570422931188329
páprika,2023,8,A,74.0,55.0,268.65,4884.545454545454,11.563000186115763,0.0028811690102011995,25.53867602564971,9.637504522840342
páprika,2023,9,A,78.0,121.0,669.23,5530.826446280992,12.901881266530193,0.0054668615984405,27.214289666811922,10.348455904937417
páprika,2023,10,A,101.0,84.0,477.66999999999996,5686.547619047618,13.092961668097223,0.0010604647354310998,28.768127396279702,11.397505622455661
páprika,2023,11,A,56.5,49.5,267.12,5396.363636363636,13.198712189278227,0.00226729921410765,29.699171256039094,12.761856445020438
páprika,2023,12,A,20.0,69.5,310.08,4461.582733812949,12.816079721362229,0.008152268678215351,30.936590266283257,14.912426984240518
quinua,2020,4,A,0.0,2.0,6.3,3150.0,5.5,0.00244555424990205,31.55768280174722,14.813744153904292
quinua,2020,12,A,0.0,15.0,31.5,2100.0,4.0,0.008152268678215351,30.936590266283257,14.912426984240518
quinua,2021,4,A,0.0,2.0,6.569,3284.5,5.8505251940934695,0.00244555424990205,31.55768280174722,14.813744153904292
quinua,2021,5,A,0.0,1.0,3.31,3310.0,5.6,0.0022125351157609,28.782242610184774,11.549609665921906
quinua,2021,6,A,0.0,2.0,6.82,3410.0,5.799999999999999,0.0046049840933191505,25.625561616376636,9.91502079657103
quinua,2021,11,A,2.0,15.0,30.0,2000.0,3.0,0.00226729921410765,29.699171256039094,12.761856445020438
quinua,2022,2,A,1.0,2.0,6.35,3175.0,5.6,0.06510014539852604,32.8914658459493,17.667667703696974
quinua,2022,4,A,0.0,3.0,7.76,2586.6666666666665,4.2,0.00244555424990205,31.55768280174722,14.813744153904292
quinua,2022,5,A,0.0,3.0,7.4,2466.666666666667,4.3,0.0022125351157609,28.782242610184774,11.549609665921906
quinua,2022,7,A,0.0,1.0,2.95,2950.0,3.5,0.0059933842761166495,24.576227965695217,9.570422931188329
quinua,2023,2,A,0.0,2.0,5.5,2750.0,4.0,0.06510014539852604,32.8914658459493,17.667667703696974
quinua,2023,4,A,0.0,4.0,9.59,2397.5,3.7999999999999994,0.00244555424990205,31.55768280174722,14.813744153904292
quinua,2023,5,A,0.0,1.0,2.35,2350.0,3.4999999999999996,0.0022125351157609,28.782242610184774,11.549609665921906
quinua,2023,6,A,0.0,3.0,6.84,2280.0,3.4999999999999996,0.0046049840933191505,25.625561616376636,9.91502079657103
rabanito,2020,1,A,1.0,1.0,6.28,6280.0,0.92,0.0672821744716048,31.97127306004451,16.892591757252685
rabanito,2020,2,A,1.0,1.0,6.32,6320.0,0.9499999999999998,0.06510014539852604,32.8914658459493,17.667667703696974
rabanito,2020,3,A,1.0,1.0,6.35,6350.0,0.9500000000000001,0.0423774813895781,33.01318304507825,17.14057441741253
rabanito,2020,4,A,1.0,1.0,6.21,6210.0,0.93,0.00244555424990205,31.55768280174722,14.813744153904292
rabanito,2020,5,A,1.0,1.0,6.3,6300.0,0.92,0.0022125351157609,28.782242610184774,11.549609665921906
rabanito,2020,6,A,1.0,1.0,6.27,6270.0,0.92,0.0046049840933191505,25.625561616376636,9.91502079657103
rabanito,2020,7,A,1.0,1.0,6.31,6310.0,0.92,0.0059933842761166495,24.576227965695217,9.570422931188329
rabanito,2020,8,A,1.0,1.0,6.23,6230.0,0.9,0.0028811690102011995,25.53867602564971,9.637504522840342
rabanito,2020,9,A,1.0,1.0,6.28,6280.0,0.9,0.0054668615984405,27.214289666811922,10.348455904937417
rabanito,2020,10,A,1.0,1.0,6.19,6190.0,0.92,0.0010604647354310998,28.768127396279702,11.397505622455661
rabanito,2020,11,A,1.0,1.0,6.22,6220.0,0.9,0.00226729921410765,29.699171256039094,12.761856445020438
rabanito,2020,12,A,1.0,1.0,6.21,6210.0,0.9,0.008152268678215351,30.936590266283257,14.912426984240518
rabanito,2021,1,A,1.0,1.0,6.19,6190.0,0.9,0.0672821744716048,31.97127306004451,16.892591757252685
rabanito,2021,2,A,1.0,1.0,6.28,6280.0,0.9,0.06510014539852604,32.8914658459493,17.667667703696974
rabanito,2021,3,A,1.0,1.0,6.18,6180.0,0.9000000000000001,0.0423774813895781,33.01318304507825,17.14057441741253
rabanito,2021,4,A,1.0,1.0,6.15,6150.0,0.91,0.00244555424990205,31.55768280174722,14.813744153904292
rabanito,2021,5,A,1.0,1.0,6.32,6320.0,0.9200000000000002,0.0022125351157609,28.782242610184774,11.549609665921906
rabanito,2021,6,A,1.0,1.0,6.41,6410.0,0.9099999999999999,0.0046049840933191505,25.625561616376636,9.91502079657103
rabanito,2021,7,A,1.0,1.0,6.38,6380.0,0.9100000000000001,0.0059933842761166495,24.576227965695217,9.570422931188329
rabanito,2021,8,A,1.0,1.0,5.98,5980.0,0.92,0.0028811690102011995,25.53867602564971,9.637504522840342
rabanito,2021,9,A,1.0,1.0,6.3,6300.0,0.9099999999999999,0.0054668615984405,27.214289666811922,10.348455904937417
rabanito,2021,10,A,1.0,1.0,6.25,6250.0,0.9,0.0010604647354310998,28.768127396279702,11.397505622455661
rabanito,2021,11,A,1.0,1.0,5.96,5960.0,0.92,0.00226729921410765,29.699171256039094,12.761856445020438
rabanito,2021,12,A,1.0,1.0,6.02,6020.0,0.94,0.008152268678215351,30.936590266283257,14.912426984240518
rabanito,2022,1,A,0.0,1.0,6.12,6120.0,0.93,0.0672821744716048,31.97127306004451,16.892591757252685
rabanito,2023,2,A,0.0,4.0,25.5,6375.0,1.2,0.06510014539852604,32.8914658459493,17.667667703696974
rabanito,2023,10,A,0.0,1.0,6.5,6500.0,1.2,0.0010604647354310998,28.768127396279702,11.397505622455661
rabanito,2023,11,A,0.0,1.0,6.77,6770.0,1.2,0.00226729921410765,29.699171256039094,12.761856445020438
rabanito,2023,12,A,4.0,1.0,6.5,6500.0,1.2,0.008152268678215351,30.936590266283257,14.912426984240518
sandía,2020,1,A,17.0,108.0,4146.58,38394.259259259255,0.5269559492400967,0.0672821744716048,31.97127306004451,16.892591757252685
sandía,2020,2,A,0.0,125.0,4836.349999999999,38690.799999999996,0.5251842815346284,0.06510014539852604,32.8914658459493,17.667667703696974
sandía,2020,3,A,11.0,53.0,2544.619,48011.67924528302,0.5666535343798029,0.0423774813895781,33.01318304507825,17.14057441741253
sandía,2020,4,A,0.0,51.5,1921.55,37311.65048543689,0.5274830215190862,0.00244555424990205,31.55768280174722,14.813744153904292
sandía,2020,5,A,0.0,22.0,909.3,41331.81818181818,0.6209281865171011,0.0022125351157609,28.782242610184774,11.549609665921906
sandía,2020,6,A,0.0,6.5,219.5,33769.230769230766,0.6999999999999998,0.0046049840933191505,25.625561616376636,9.91502079657103
sandía,2020,7,A,27.5,6.5,208.0,32000.0,0.7,0.0059933842761166495,24.576227965695217,9.570422931188329
sandía,2020,10,A,113.5,4.0,155.06,38765.0,0.6,0.0010604647354310998,28.768127396279702,11.397505622455661
sandía,2020,11,A,54.5,37.5,1381.9189999999999,36851.173333333325,0.7214325875829192,0.00226729921410765,29.699171256039094,12.761856445020438
sandía,2020,12,A,48.5,66.5,3000.2400000000002,45116.39097744362,0.6139188864890809,0.008152268678215351,30.936590266283257,14.912426984240518
sandía,2021,1,A,17.0,109.5,5126.610000000001,46818.356164383564,0.5378629347658589,0.0672821744716048,31.97127306004451,16.892591757252685
sandía,2021,2,A,18.0,84.5,3837.63,45415.73964497042,0.480322360415152,0.06510014539852604,32.8914658459493,17.667667703696974
sandía,2021,3,A,9.0,94.0,3955.915,42084.20212765957,0.7978893125863423,0.0423774813895781,33.01318304507825,17.14057441741253
sandía,2021,4,A,2.0,15.0,620.342,41356.13333333333,0.9262589023474148,0.00244555424990205,31.55768280174722,14.813744153904292
sandía,2021,5,A,9.0,12.0,474.2,39516.666666666664,0.9712357654997892,0.0022125351157609,28.782242610184774,11.549609665921906
sandía,2021,6,A,10.5,7.0,358.6,51228.571428571435,0.6481316229782488,0.0046049840933191505,25.625561616376636,9.91502079657103
sandía,2021,7,A,13.5,11.0,599.772,54524.72727272728,0.6121926332006161,0.0059933842761166495,24.576227965695217,9.570422931188329
sandía,2021,8,A,31.5,7.0,454.233,64890.42857142857,0.55,0.0028811690102011995,25.53867602564971,9.637504522840342
sandía,2021,9,A,158.0,6.0,291.688,48614.666666666664,0.7888620718027481,0.0054668615984405,27.214289666811922,10.348455904937417
sandía,2021,10,A,96.0,14.5,740.1,51041.37931034483,0.6908796108633968,0.0010604647354310998,28.768127396279702,11.397505622455661
sandía,2021,11,A,48.0,86.5,3170.589,36654.20809248555,0.6181153659462013,0.00226729921410765,29.699171256039094,12.761856445020438
sandía,2021,12,A,67.0,80.5,3351.8599999999997,41638.01242236025,0.6198904488850966,0.008152268678215351,30.936590266283257,14.912426984240518
sandía,2022,1,A,32.0,112.5,5214.710000000001,46352.977777777785,0.6790972077066605,0.0672821744716048,31.97127306004451,16.892591757252685
sandía,2022,2,A,6.5,44.0,2068.66,47014.99999999999,0.7024885674784643,0.06510014539852604,32.8914658459493,17.667667703696974
sandía,2022,3,A,3.0,14.0,561.7,40121.42857142857,0.6977746127826241,0.0423774813895781,33.01318304507825,17.14057441741253
sandía,2022,4,A,0.0,8.0,312.5,39062.5,0.7792,0.00244555424990205,31.55768280174722,14.813744153904292
sandía,2022,5,A,11.0,21.0,1006.76,47940.95238095238,0.69139616194525,0.0022125351157609,28.782242610184774,11.549609665921906
sandía,2022,6,A,23.0,20.0,1360.0,68000.0,0.8,0.0046049840933191505,25.625561616376636,9.91502079657103
sandía,2022,7,A,91.5,17.5,954.0,54514.28571428571,0.8127882599580714,0.0059933842761166495,24.576227965695217,9.570422931188329
sandía,2022,10,A,40.0,22.0,1104.55,50206.81818181818,0.7684849033543072,0.0010604647354310998,28.768127396279702,11.397505622455661
sandía,2022,11,A,24.0,74.0,3233.54,43696.48648648649,0.732481738280646,0.00226729921410765,29.699171256039094,12.761856445020438
sandía,2022,12,A,29.0,178.5,8206.89,45976.97478991596,0.680499178129596,0.008152268678215351,30.936590266283257,14.912426984240518
sandía,2023,1,A,117.0,146.5,6965.7,47547.440273037544,0.6613243464404152,0.0672821744716048,31.97127306004451,16.892591757252685
sandía,2023,2,A,35.0,104.5,5958.35,57017.7033492823,0.6717052539713175,0.06510014539852604,32.8914658459493,17.667667703696974
sandía,2023,3,A,37.0,84.0,4923.7,58615.47619047618,0.6660783557081056,0.0423774813895781,33.01318304507825,17.14057441741253
sandía,2023,4,A,35.0,50.5,3448.35,68284.1584158416,0.6868241332811345,0.00244555424990205,31.55768280174722,14.813744153904292
sandía,2023,5,A,3.0,58.0,4404.0,75931.03448275862,0.7000000000000001,0.0022125351157609,28.782242610184774,11.549609665921906
sandía,2023,6,A,89.0,48.0,3273.1,68189.58333333333,0.701988940148483,0.0046049840933191505,25.625561616376636,9.91502079657103
sandía,2023,7,A,44.0,66.0,4582.0,69424.24242424242,0.7973810563072894,0.0059933842761166495,24.576227965695217,9.570422931188329
sandía,2023,8,A,136.5,14.0,946.0,67571.42857142857,0.7,0.0028811690102011995,25.53867602564971,9.637504522840342
sandía,2023,9,A,125.5,10.0,669.8,66979.99999999999,0.7,0.0054668615984405,27.214289666811922,10.348455904937417
sandía,2023,10,A,154.5,94.0,3902.38,41514.68085106383,0.5015613548654924,0.0010604647354310998,28.768127396279702,11.397505622455661
sandía,2023,11,A,64.0,163.0,6637.32,40719.754601226996,0.7914394665316724,0.00226729921410765,29.699171256039094,12.761856445020438
sandía,2023,12,A,22.0,91.5,4232.429999999999,46256.06557377049,0.5847428073234524,0.008152268678215351,30.936590266283257,14.912426984240518
tangelo,2020,6,B,,,1333.8999999999999,,0.8790539020916109,0.0046049840933191505,25.625561616376636,9.91502079657103
tangelo,2020,7,B,,,20362.3,,0.8493971702607271,0.0059933842761166495,24.576227965695217,9.570422931188329
tangelo,2020,8,B,,,7453.899999999999,,0.77344879861549,0.0028811690102011995,25.53867602564971,9.637504522840342
tangelo,2020,9,B,,,1442.519,,0.786818891120325,0.0054668615984405,27.214289666811922,10.348455904937417
tangelo,2021,6,B,,,2437.4,,0.7916488881595142,0.0046049840933191505,25.625561616376636,9.91502079657103
tangelo,2021,7,B,,,19917.31,,0.882220239580546,0.0059933842761166495,24.576227965695217,9.570422931188329
tangelo,2021,8,B,,,6098.91,,0.9115028751039119,0.0028811690102011995,25.53867602564971,9.637504522840342
tangelo,2021,9,B,,,1471.65,,0.8138823769238609,0.0054668615984405,27.214289666811922,10.348455904937417
tangelo,2022,6,B,,,2315.4,,1.0262935129999136,0.0046049840933191505,25.625561616376636,9.91502079657103
tangelo,2022,7,B,,,15501.650000000001,,1.1753252073166405,0.0059933842761166495,24.576227965695217,9.570422931188329
tangelo,2022,8,B,,,6320.199999999999,,1.1038115882408785,0.0028811690102011995,25.53867602564971,9.637504522840342
tangelo,2022,9,B,,,369.18,,1.2,0.0054668615984405,27.214289666811922,10.348455904937417
tangelo,2023,6,B,,,1083.54,,1.1667912582830353,0.0046049840933191505,25.625561616376636,9.91502079657103
tangelo,2023,7,B,,,16774.05,,1.071176907186994,0.0059933842761166495,24.576227965695217,9.570422931188329
tangelo,2023,8,B,,,5658.400000000001,,1.3503216456948959,0.0028811690102011995,25.53867602564971,9.637504522840342
tangelo,2023,9,B,,,1505.35,,1.1778191118344572,0.0054668615984405,27.214289666811922,10.348455904937417
tomate,2020,1,A,19.5,217.5,25123.8,115511.72413793103,1.0614572636305017,0.0672821744716048,31.97127306004451,16.892591757252685
tomate,2020,2,A,28.0,88.5,9841.0,111197.74011299435,1.058138400569048,0.06510014539852604,32.8914658459493,17.667667703696974
tomate,2020,3,A,30.0,68.0,7764.3,114180.88235294119,1.17635588526976,0.0423774813895781,33.01318304507825,17.14057441741253
tomate,2020,4,A,130.0,23.0,1505.7,65465.21739130435,1.2662482566248257,0.00244555424990205,31.55768280174722,14.813744153904292
tomate,2020,5,A,115.5,39.0,3056.9500000000003,78383.33333333334,1.7902320940807013,0.0022125351157609,28.782242610184774,11.549609665921906
tomate,2020,6,A,268.0,26.0,1697.8,65300.0,1.9989044646012488,0.0046049840933191505,25.625561616376636,9.91502079657103
tomate,2020,7,A,154.5,24.0,1742.7,72612.5,1.5,0.0059933842761166495,24.576227965695217,9.570422931188329
tomate,2020,8,A,163.0,48.0,3238.8,67475.00000000001,1.218892799802396,0.0028811690102011995,25.53867602564971,9.637504522840342
tomate,2020,9,A,75.0,58.0,3741.0999999999995,64501.72413793102,1.2659271337307207,0.0054668615984405,27.214289666811922,10.348455904937417
tomate,2020,10,A,28.0,96.5,9383.439999999999,97237.72020725388,0.8789578235700343,0.0010604647354310998,28.768127396279702,11.397505622455661
tomate,2020,11,A,24.0,213.0,25185.449999999997,118241.54929577463,1.024962825758523,0.00226729921410765,29.699171256039094,12.761856445020438
tomate,2020,12,A,18.5,130.0,14503.300000000001,111563.84615384616,0.8567388111671136,0.008152268678215351,30.936590266283257,14.912426984240518
tomate,2021,1,A,29.0,250.0,30020.9,120083.6,0.880018587051021,0.0672821744716048,31.97127306004451,16.892591757252685
tomate,2021,2,A,30.0,107.0,10561.21,98702.89719626168,0.7322195089388432,0.06510014539852604,32.8914658459493,17.667667703696974
tomate,2021,3,A,32.0,94.5,9221.07,97577.46031746033,1.0834700311352155,0.0423774813895781,33.01318304507825,17.14057441741253
tomate,2021,4,A,79.0,62.5,4442.5380000000005,71080.60800000001,0.945351958722694,0.00244555424990205,31.55768280174722,14.813744153904292
tomate,2021,5,A,128.0,27.5,1918.419,69760.69090909092,0.6601693373553953,0.0022125351157609,28.782242610184774,11.549609665921906
tomate,2021,6,A,293.0,39.5,2638.5139999999997,66797.82278481012,0.8575235151301075,0.0046049840933191505,25.625561616376636,9.91502079657103
tomate,2021,7,A,179.0,28.0,1651.41,58978.92857142857,0.7518502370701399,0.0059933842761166495,24.576227965695217,9.570422931188329
tomate,2021,8,A,133.0,35.0,2535.426,72440.74285714285,0.6986147101118313,0.0028811690102011995,25.53867602564971,9.637504522840342
tomate,2021,9,A,108.5,48.0,3125.0,65104.16666666667,0.9086720000000001,0.0054668615984405,27.214289666811922,10.348455904937417
tomate,2021,10,A,70.5,59.0,4398.708,74554.37288135593,0.8228421618347932,0.0010604647354310998,28.768127396279702,11.397505622455661
tomate,2021,11,A,40.0,256.0,29570.62,115510.234375,1.1480096122435042,0.00226729921410765,29.699171256039094,12.761856445020438
tomate,2021,12,A,41.0,249.5,28984.140999999996,116168.9018036072,1.3732525883723792,0.008152268678215351,30.936590266283257,14.912426984240518
tomate,2022,1,A,15.5,131.0,15295.01,116755.80152671757,1.39819954351125,0.0672821744716048,31.97127306004451,16.892591757252685
tomate,2022,2,A,36.0,89.0,10036.9,112774.15730337078,1.26608614213552,0.06510014539852604,32.8914658459493,17.667667703696974
tomate,2022,3,A,49.0,39.5,2616.6200000000003,66243.54430379748,0.8709915845632915,0.0423774813895781,33.01318304507825,17.14057441741253
tomate,2022,4,A,64.0,23.0,1748.6,76026.08695652174,0.6297152007320141,0.00244555424990205,31.55768280174722,14.813744153904292
tomate,2022,5,A,169.5,19.5,1352.0,69333.33333333333,0.6597633136094675,0.0022125351157609,28.782242610184774,11.549609665921906
tomate,2022,6,A,211.5,39.0,2289.2,58697.4358974359,0.7867988817053994,0.0046049840933191505,25.625561616376636,9.91502079657103
tomate,2022,7,A,190.0,69.5,4431.53,63763.0215827338,0.7514738701983289,0.0059933842761166495,24.576227965695217,9.570422931188329
tomate,2022,8,A,80.0,34.0,2483.0,73029.41176470589,0.7722110350382602,0.0028811690102011995,25.53867602564971,9.637504522840342
tomate,2022,9,A,44.0,45.0,3720.0,82666.66666666667,0.9352150537634408,0.0054668615984405,27.214289666811922,10.348455904937417
tomate,2022,10,A,31.0,172.0,20306.8,118062.79069767441,0.9757076447298441,0.0010604647354310998,28.768127396279702,11.397505622455661
tomate,2022,11,A,23.5,194.0,21864.98,112706.0824742268,1.149313788533079,0.00226729921410765,29.699171256039094,12.761856445020438
tomate,2022,12,A,20.0,127.5,14160.839999999998,111065.41176470587,1.0946158561215293,0.008152268678215351,30.936590266283257,14.912426984240518
tomate,2023,1,A,40.0,103.0,11794.0,114504.85436893205,1.097235882652196,0.0672821744716048,31.97127306004451,16.892591757252685
tomate,2023,2,A,50.0,100.0,9010.03,90100.3,1.118009595972488,0.06510014539852604,32.8914658459493,17.667667703696974
tomate,2023,3,A,65.0,87.0,9441.6,108524.1379310345,1.355617691916624,0.0423774813895781,33.01318304507825,17.14057441741253
tomate,2023,4,A,79.5,28.0,2081.0,74321.42857142857,0.9,0.00244555424990205,31.55768280174722,14.813744153904292
tomate,2023,5,A,94.0,23.0,1765.0,76739.13043478261,0.8,0.0022125351157609,28.782242610184774,11.549609665921906
tomate,2023,6,A,154.5,54.0,4075.4,75470.37037037038,0.8122638268636206,0.0046049840933191505,25.625561616376636,9.91502079657103
tomate,2023,7,A,334.0,66.0,4582.4,69430.30303030302,1.5489263268156426,0.0059933842761166495,24.576227965695217,9.570422931188329
tomate,2023,8,A,57.0,43.0,3261.5,75848.83720930234,1.5261382799325465,0.0028811690102011995,25.53867602564971,9.637504522840342
tomate,2023,9,A,34.0,42.5,2741.7999999999997,64512.94117647057,1.710008023925888,0.0054668615984405,27.214289666811922,10.348455904937417
tomate,2023,10,A,54.0,96.5,9926.66,102866.94300518134,1.6698966218244609,0.0010604647354310998,28.768127396279702,11.397505622455661
tomate,2023,11,A,25.0,135.5,13784.17,101728.19188191881,1.5239495740403666,0.00226729921410765,29.699171256039094,12.761856445020438
tomate,2023,12,A,65.0,342.5,42732.9,124767.59124087592,1.4762524892998137,0.008152268678215351,30.936590266283257,14.912426984240518
toronja,2020,6,B,,,48.0,,1.0,0.0046049840933191505,25.625561616376636,9.91502079657103
toronja,2020,7,B,,,120.0,,1.0,0.0059933842761166495,24.576227965695217,9.570422931188329
toronja,2020,8,B,,,210.0,,1.1,0.0028811690102011995,25.53867602564971,9.637504522840342
toronja,2020,9,B,,,53.0,,1.0,0.0054668615984405,27.214289666811922,10.348455904937417
toronja,2021,6,B,,,52.0,,1.0,0.0046049840933191505,25.625561616376636,9.91502079657103
toronja,2021,7,B,,,153.0,,1.0,0.0059933842761166495,24.576227965695217,9.570422931188329
toronja,2021,8,B,,,12.5,,1.5,0.0028811690102011995,25.53867602564971,9.637504522840342
toronja,2021,9,B,,,231.0,,0.95,0.0054668615984405,27.214289666811922,10.348455904937417
